date,sentiment,sentiment_score
2017-09-08,negative,-0.6486
2017-09-08,neutral,0.0
2017-09-08,negative,-0.4201
2017-09-08,neutral,0.0
2017-09-08,negative,-0.7579
2017-09-08,negative,-0.6908
2017-09-08,neutral,0.079
2017-09-08,negative,-0.3182
2017-09-08,positive,0.6808
2017-09-08,negative,-0.7786
2017-09-08,neutral,0.0
2017-09-08,positive,0.7906
2017-09-08,positive,0.6597
2017-09-08,neutral,0.0
2017-09-08,neutral,0.0
2017-09-08,negative,-0.3612
2017-09-08,neutral,0.0
2017-09-08,neutral,0.0772
2017-09-08,positive,0.4404
2017-09-08,neutral,0.0
2017-09-08,negative,-0.7964
2017-09-08,positive,0.4847
2017-09-08,neutral,0.0
2017-09-08,neutral,0.0
2017-09-08,positive,0.34
2017-09-08,negative,-0.6908
2017-09-08,neutral,0.0
2017-09-08,negative,-0.5106
2017-09-07,positive,0.3818
2017-09-07,negative,-0.2732
2017-09-07,negative,-0.5423
2017-09-07,negative,-0.6369
2017-09-07,neutral,0.0
2017-09-07,neutral,0.0
2017-09-07,negative,-0.4767
2017-09-07,negative,-0.7351
2017-09-07,positive,0.7269
2017-09-07,positive,0.5106
2017-09-07,positive,0.34
2017-09-07,negative,-0.6486
2017-09-07,negative,-0.6597
2017-09-07,positive,0.5423
2017-09-07,neutral,0.0
2017-09-07,negative,-0.8625
2017-09-07,neutral,0.0
2017-09-07,neutral,0.128
2017-09-07,neutral,0.0
2017-09-07,negative,-0.296
2017-09-07,positive,0.3412
2017-09-07,neutral,0.0772
2017-09-07,positive,0.2709
2017-09-07,negative,-0.5719
2017-09-07,neutral,0.1027
2017-09-07,negative,-0.4767
2017-09-07,neutral,0.0
2017-09-07,neutral,-0.0258
2017-09-07,positive,0.5859
2017-09-07,neutral,0.0
2017-09-07,neutral,0.0
2017-09-07,negative,-0.2924
2017-09-07,positive,0.3818
2017-09-07,neutral,0.0
2017-09-07,positive,0.8126
2017-09-07,positive,0.4215
2017-09-07,neutral,0.0
2017-09-07,positive,0.3167
2017-09-07,negative,-0.4019
2017-09-07,neutral,0.0
2017-09-07,neutral,0.0
2017-09-07,positive,0.2382
2017-09-07,neutral,0.0
2017-09-07,negative,-0.3182
2017-09-07,neutral,0.0
2017-09-07,neutral,0.1901
2017-09-07,negative,-0.7096
2017-09-07,negative,-0.6705
2017-09-07,neutral,-0.1779
2017-09-07,neutral,0.0
2017-09-07,negative,-0.3415
2017-09-07,neutral,0.0
2017-09-07,negative,-0.2732
2017-09-07,neutral,0.1531
2017-09-07,negative,-0.7178
2017-09-07,negative,-0.2023
2017-09-07,negative,-0.765
2017-09-07,neutral,0.0
2017-09-07,negative,-0.5423
2017-09-07,neutral,-0.0516
2017-09-07,positive,0.25
2017-09-07,positive,0.34
2017-09-07,positive,0.4404
2017-09-07,positive,0.6486
2017-09-07,neutral,0.0
2017-09-07,positive,0.4404
2017-09-07,positive,0.3612
2017-09-07,neutral,0.0
2017-09-07,negative,-0.296
2017-09-07,neutral,0.0
2017-09-07,positive,0.6369
2017-09-07,positive,0.2263
2017-09-07,negative,-0.5994
2017-09-07,positive,0.25
2017-09-07,positive,0.6808
2017-09-07,positive,0.6705
2017-09-07,neutral,-0.0191
2017-09-07,neutral,0.0
2017-09-07,neutral,-0.0258
2017-09-07,positive,0.3182
2017-09-07,neutral,0.0
2017-09-07,positive,0.4404
2017-09-07,negative,-0.8555
2017-09-07,neutral,0.0
2017-09-07,neutral,0.0
2017-09-07,neutral,0.0
2017-09-07,negative,-0.3182
2017-09-07,neutral,0.0
2017-09-07,neutral,0.0258
2017-09-07,negative,-0.34
2017-09-07,neutral,0.0
2017-09-07,positive,0.6908
2017-09-07,positive,0.7506
2017-09-06,negative,-0.4215
2017-09-06,negative,-0.34
2017-09-06,negative,-0.5994
2017-09-06,positive,0.2263
2017-09-06,negative,-0.25
2017-09-06,negative,-0.2263
2017-09-06,positive,0.4588
2017-09-06,negative,-0.7783
2017-09-06,positive,0.5423
2017-09-06,negative,-0.608
2017-09-06,negative,-0.7096
2017-09-06,neutral,0.0
2017-09-06,negative,-0.8402
2017-09-06,negative,-0.7003
2017-09-06,neutral,0.0
2017-09-06,positive,0.5106
2017-09-06,positive,0.5106
2017-09-06,neutral,0.0
2017-09-06,positive,0.5574
2017-09-06,negative,-0.6329
2017-09-06,neutral,-0.128
2017-09-06,neutral,0.0258
2017-09-06,negative,-0.5423
2017-09-06,negative,-0.6808
2017-09-06,negative,-0.4019
2017-09-06,neutral,0.0
2017-09-06,negative,-0.4215
2017-09-06,negative,-0.4215
2017-09-06,positive,0.4215
2017-09-06,neutral,0.0
2017-09-06,negative,-0.6249
2017-09-06,neutral,0.0
2017-09-06,negative,-0.4019
2017-09-06,positive,0.6808
2017-09-06,neutral,0.128
2017-09-06,positive,0.4588
2017-09-06,neutral,-0.1603
2017-09-06,positive,0.4404
2017-09-06,negative,-0.4939
2017-09-06,neutral,-0.1027
2017-09-06,positive,0.2382
2017-09-06,neutral,0.0
2017-09-06,negative,-0.5859
2017-09-06,positive,0.4939
2017-09-06,negative,-0.4019
2017-09-06,negative,-0.7783
2017-09-06,negative,-0.296
2017-09-06,neutral,0.128
2017-09-06,positive,0.7906
2017-09-06,neutral,0.0
2017-09-06,neutral,0.0
2017-09-06,negative,-0.3182
2017-09-06,neutral,0.0
2017-09-06,negative,-0.7579
2017-09-06,positive,0.5994
2017-09-06,positive,0.4215
2017-09-06,positive,0.3612
2017-09-06,neutral,-0.0015
2017-09-06,negative,-0.2023
2017-09-06,positive,0.4767
2017-09-06,negative,-0.296
2017-09-06,neutral,-0.0772
2017-09-06,neutral,0.1779
2017-09-06,neutral,-0.1689
2017-09-06,negative,-0.3612
2017-09-06,positive,0.5267
2017-09-06,negative,-0.4939
2017-09-06,negative,-0.6705
2017-09-06,negative,-0.6597
2017-09-06,neutral,0.0
2017-09-06,positive,0.6249
2017-09-06,positive,0.2732
2017-09-06,neutral,0.0
2017-09-06,neutral,0.0
2017-09-06,negative,-0.6115
2017-09-06,neutral,0.0
2017-09-06,neutral,0.0
2017-09-06,negative,-0.6249
2017-09-06,neutral,0.0
2017-09-06,negative,-0.6597
2017-09-06,negative,-0.5267
2017-09-06,neutral,0.0
2017-09-06,positive,0.7096
2017-09-06,positive,0.7096
2017-09-06,neutral,0.0
2017-09-06,positive,0.4215
2017-09-06,positive,0.5859
2017-09-06,neutral,0.0
2017-09-06,negative,-0.4939
2017-09-06,positive,0.2263
2017-09-06,neutral,0.0
2017-09-06,negative,-0.6002
2017-09-06,positive,0.3724
2017-09-06,positive,0.5379
2017-09-06,positive,0.3818
2017-09-06,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,negative,-0.296
2017-09-05,positive,0.3804
2017-09-05,positive,0.204
2017-09-05,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,negative,-0.6249
2017-09-05,neutral,-0.1779
2017-09-05,neutral,0.128
2017-09-05,positive,0.296
2017-09-05,negative,-0.6705
2017-09-05,neutral,0.0
2017-09-05,negative,-0.7717
2017-09-05,negative,-0.9186
2017-09-05,neutral,0.0
2017-09-05,negative,-0.4019
2017-09-05,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,negative,-0.7579
2017-09-05,positive,0.743
2017-09-05,positive,0.7506
2017-09-05,positive,0.6908
2017-09-05,neutral,0.0
2017-09-05,positive,0.5806
2017-09-05,negative,-0.6369
2017-09-05,neutral,0.0
2017-09-05,positive,0.3612
2017-09-05,positive,0.4019
2017-09-05,negative,-0.7346
2017-09-05,positive,0.5267
2017-09-05,positive,0.5106
2017-09-05,neutral,0.0
2017-09-05,negative,-0.3182
2017-09-05,neutral,0.0258
2017-09-05,positive,0.5523
2017-09-05,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,positive,0.3182
2017-09-05,positive,0.3818
2017-09-05,positive,0.6249
2017-09-05,negative,-0.5267
2017-09-05,positive,0.2263
2017-09-05,negative,-0.7269
2017-09-05,neutral,0.1779
2017-09-05,positive,0.9169
2017-09-05,negative,-0.4318
2017-09-05,negative,-0.2263
2017-09-05,neutral,0.0
2017-09-05,neutral,-0.0516
2017-09-05,positive,0.5106
2017-09-05,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,positive,0.7906
2017-09-05,negative,-0.5574
2017-09-05,neutral,0.0
2017-09-05,positive,0.25
2017-09-05,positive,0.4588
2017-09-05,positive,0.6908
2017-09-05,neutral,0.0772
2017-09-05,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,positive,0.7269
2017-09-05,positive,0.743
2017-09-05,negative,-0.2732
2017-09-05,negative,-0.3182
2017-09-05,neutral,0.0
2017-09-05,negative,-0.3612
2017-09-05,positive,0.4767
2017-09-05,positive,0.4939
2017-09-05,positive,0.4019
2017-09-05,positive,0.4019
2017-09-05,neutral,0.0
2017-09-05,positive,0.6369
2017-09-05,negative,-0.6249
2017-09-05,neutral,0.0
2017-09-05,neutral,0.0
2017-09-05,positive,0.2732
2017-09-05,positive,0.296
2017-09-05,neutral,0.0
2017-09-05,positive,0.743
2017-09-05,positive,0.34
2017-09-05,neutral,0.0
2017-09-05,negative,-0.6597
2017-09-05,neutral,0.1531
2017-09-05,positive,0.4019
2017-09-05,negative,-0.6124
2017-09-05,neutral,0.0
2017-09-05,negative,-0.6136
2017-09-05,positive,0.34
2017-09-05,positive,0.4404
2017-09-05,neutral,0.0
2017-09-04,negative,-0.3182
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0258
2017-09-04,neutral,0.0
2017-09-04,negative,-0.2263
2017-09-04,negative,-0.7184
2017-09-04,negative,-0.5627
2017-09-04,positive,0.3182
2017-09-04,positive,0.6808
2017-09-04,positive,0.2732
2017-09-04,negative,-0.4215
2017-09-04,positive,0.5719
2017-09-04,negative,-0.3415
2017-09-04,negative,-0.5777
2017-09-04,positive,0.4215
2017-09-04,negative,-0.3612
2017-09-04,neutral,0.0
2017-09-04,neutral,0.128
2017-09-04,positive,0.4404
2017-09-04,positive,0.4404
2017-09-04,neutral,-0.0191
2017-09-04,negative,-0.5994
2017-09-04,neutral,-0.0258
2017-09-04,positive,0.3818
2017-09-04,positive,0.9153
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-04,negative,-0.5423
2017-09-04,negative,-0.2732
2017-09-04,neutral,-0.1406
2017-09-04,negative,-0.2263
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-04,negative,-0.34
2017-09-04,neutral,0.0
2017-09-04,negative,-0.5574
2017-09-04,positive,0.7579
2017-09-04,neutral,-0.1655
2017-09-04,neutral,0.0
2017-09-04,negative,-0.4019
2017-09-04,neutral,-0.1531
2017-09-04,negative,-0.4404
2017-09-04,neutral,0.0
2017-09-04,positive,0.2023
2017-09-04,neutral,0.0
2017-09-04,positive,0.6369
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-04,neutral,0.0
2017-09-03,negative,-0.7906
2017-09-03,negative,-0.7184
2017-09-03,neutral,0.0
2017-09-03,positive,0.8271
2017-09-03,neutral,0.0
2017-09-03,negative,-0.6372
2017-09-03,positive,0.6124
2017-09-03,positive,0.7096
2017-09-03,neutral,0.0
2017-09-03,negative,-0.5106
2017-09-03,negative,-0.936
2017-09-03,negative,-0.5859
2017-09-03,neutral,0.0
2017-09-03,positive,0.3818
2017-09-03,negative,-0.34
2017-09-03,negative,-0.4767
2017-09-03,neutral,0.0
2017-09-03,negative,-0.4767
2017-09-03,negative,-0.4588
2017-09-03,neutral,0.0772
2017-09-03,neutral,0.0
2017-09-03,neutral,0.0
2017-09-03,negative,-0.5719
2017-09-03,positive,0.2263
2017-09-03,neutral,0.0
2017-09-03,negative,-0.5994
2017-09-03,negative,-0.296
2017-09-03,negative,-0.4215
2017-09-03,positive,0.8176
2017-09-03,positive,0.4939
2017-09-03,negative,-0.4767
2017-09-03,positive,0.3182
2017-09-02,neutral,0.0
2017-09-02,positive,0.6369
2017-09-02,positive,0.5106
2017-09-02,neutral,0.0
2017-09-02,negative,-0.6705
2017-09-02,positive,0.3182
2017-09-02,negative,-0.2023
2017-09-02,positive,0.5574
2017-09-02,positive,0.34
2017-09-02,negative,-0.7783
2017-09-02,negative,-0.7157
2017-09-02,positive,0.4404
2017-09-02,negative,-0.4767
2017-09-02,neutral,0.0
2017-09-02,neutral,-0.0258
2017-09-02,negative,-0.296
2017-09-02,negative,-0.8748
2017-09-02,negative,-0.4767
2017-09-02,neutral,0.0
2017-09-02,positive,0.7184
2017-09-02,negative,-0.5859
2017-09-02,negative,-0.4939
2017-09-02,neutral,0.0
2017-09-02,neutral,0.1695
2017-09-02,positive,0.4588
2017-09-02,positive,0.2023
2017-09-02,positive,0.3869
2017-09-02,positive,0.4588
2017-09-02,positive,0.8176
2017-09-02,negative,-0.296
2017-09-02,negative,-0.5994
2017-09-02,positive,0.4215
2017-09-02,neutral,0.0
2017-09-02,positive,0.2732
2017-09-02,positive,0.3612
2017-09-02,positive,0.7501
2017-09-02,negative,-0.4939
2017-09-02,positive,0.34
2017-09-02,positive,0.7506
2017-09-02,neutral,-0.1779
2017-09-02,positive,0.6652
2017-09-02,negative,-0.4404
2017-09-02,neutral,0.0
2017-09-02,positive,0.8383
2017-09-01,negative,-0.3182
2017-09-01,positive,0.3818
2017-09-01,negative,-0.6486
2017-09-01,negative,-0.25
2017-09-01,neutral,0.0
2017-09-01,positive,0.8885
2017-09-01,neutral,-0.1779
2017-09-01,neutral,0.0
2017-09-01,negative,-0.4939
2017-09-01,positive,0.4019
2017-09-01,negative,-0.5267
2017-09-01,neutral,0.0
2017-09-01,neutral,0.128
2017-09-01,positive,0.25
2017-09-01,negative,-0.5994
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,negative,-0.7693
2017-09-01,negative,-0.4588
2017-09-01,negative,-0.6249
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,positive,0.3182
2017-09-01,positive,0.802
2017-09-01,neutral,0.0
2017-09-01,positive,0.4404
2017-09-01,positive,0.802
2017-09-01,positive,0.4939
2017-09-01,positive,0.4019
2017-09-01,negative,-0.6249
2017-09-01,negative,-0.296
2017-09-01,positive,0.4019
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,negative,-0.7096
2017-09-01,positive,0.5994
2017-09-01,positive,0.836
2017-09-01,neutral,0.0
2017-09-01,positive,0.4767
2017-09-01,neutral,0.0
2017-09-01,negative,-0.4404
2017-09-01,negative,-0.7351
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,negative,-0.2732
2017-09-01,neutral,0.0
2017-09-01,negative,-0.6908
2017-09-01,positive,0.4926
2017-09-01,neutral,0.0
2017-09-01,positive,0.4019
2017-09-01,negative,-0.4939
2017-09-01,neutral,0.0
2017-09-01,neutral,0.128
2017-09-01,neutral,0.0
2017-09-01,negative,-0.296
2017-09-01,positive,0.8032
2017-09-01,negative,-0.7693
2017-09-01,negative,-0.5423
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,negative,-0.5267
2017-09-01,negative,-0.296
2017-09-01,neutral,0.0
2017-09-01,positive,0.4404
2017-09-01,neutral,0.0
2017-09-01,positive,0.4588
2017-09-01,negative,-0.5574
2017-09-01,negative,-0.3197
2017-09-01,positive,0.4588
2017-09-01,neutral,0.0
2017-09-01,negative,-0.5106
2017-09-01,negative,-0.6249
2017-09-01,neutral,0.0
2017-09-01,neutral,0.0
2017-09-01,neutral,-0.1027
2017-09-01,neutral,0.0
2017-09-01,positive,0.7783
2017-09-01,negative,-0.7574
2017-09-01,negative,-0.6249
2017-09-01,positive,0.8402
2017-09-01,positive,0.4019
2017-09-01,neutral,0.0
2017-09-01,positive,0.6369
2017-09-01,positive,0.6369
2017-09-01,positive,0.5106
2017-09-01,neutral,0.0
2017-09-01,negative,-0.3182
2017-08-31,negative,-0.296
2017-08-31,negative,-0.7579
2017-08-31,negative,-0.7564
2017-08-31,negative,-0.5719
2017-08-31,negative,-0.6705
2017-08-31,positive,0.34
2017-08-31,positive,0.6109
2017-08-31,neutral,0.0
2017-08-31,negative,-0.2057
2017-08-31,positive,0.6808
2017-08-31,positive,0.3818
2017-08-31,positive,0.7269
2017-08-31,positive,0.25
2017-08-31,neutral,0.0
2017-08-31,positive,0.7177
2017-08-31,negative,-0.25
2017-08-31,positive,0.6486
2017-08-31,negative,-0.4215
2017-08-31,positive,0.3818
2017-08-31,neutral,-0.128
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,positive,0.8481
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,negative,-0.6249
2017-08-31,neutral,0.0
2017-08-31,positive,0.5563
2017-08-31,neutral,-0.0516
2017-08-31,neutral,-0.0516
2017-08-31,negative,-0.4215
2017-08-31,positive,0.4404
2017-08-31,negative,-0.4767
2017-08-31,positive,0.6948
2017-08-31,positive,0.4522
2017-08-31,positive,0.5106
2017-08-31,negative,-0.8126
2017-08-31,positive,0.4767
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,neutral,-0.1027
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,positive,0.4767
2017-08-31,neutral,0.0
2017-08-31,positive,0.5106
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0772
2017-08-31,neutral,-0.1779
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,negative,-0.7269
2017-08-31,positive,0.25
2017-08-31,neutral,0.0
2017-08-31,positive,0.4019
2017-08-31,neutral,-0.0572
2017-08-31,neutral,0.0
2017-08-31,positive,0.5719
2017-08-31,neutral,0.0
2017-08-31,neutral,-0.1695
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0382
2017-08-31,negative,-0.4019
2017-08-31,neutral,-0.0772
2017-08-31,neutral,0.0516
2017-08-31,positive,0.4939
2017-08-31,neutral,0.0258
2017-08-31,positive,0.2006
2017-08-31,positive,0.6588
2017-08-31,positive,0.34
2017-08-31,negative,-0.6597
2017-08-31,negative,-0.6486
2017-08-31,positive,0.7096
2017-08-31,neutral,0.0
2017-08-31,negative,-0.25
2017-08-31,positive,0.4404
2017-08-31,neutral,0.1779
2017-08-31,positive,0.7351
2017-08-31,positive,0.5859
2017-08-31,positive,0.6369
2017-08-31,positive,0.5267
2017-08-31,positive,0.6486
2017-08-31,positive,0.4215
2017-08-31,negative,-0.3089
2017-08-31,neutral,0.0
2017-08-31,neutral,0.0
2017-08-31,negative,-0.8225
2017-08-31,positive,0.7003
2017-08-31,positive,0.788
2017-08-31,neutral,0.1027
2017-08-31,positive,0.34
2017-08-30,negative,-0.6249
2017-08-30,neutral,0.0
2017-08-30,positive,0.4404
2017-08-30,positive,0.6369
2017-08-30,neutral,0.0
2017-08-30,positive,0.296
2017-08-30,negative,-0.7096
2017-08-30,negative,-0.6486
2017-08-30,neutral,0.0323
2017-08-30,negative,-0.296
2017-08-30,negative,-0.5859
2017-08-30,negative,-0.2732
2017-08-30,negative,-0.4404
2017-08-30,negative,-0.4939
2017-08-30,positive,0.4215
2017-08-30,negative,-0.4351
2017-08-30,negative,-0.2023
2017-08-30,negative,-0.6249
2017-08-30,positive,0.765
2017-08-30,neutral,0.1832
2017-08-30,positive,0.4767
2017-08-30,neutral,0.0
2017-08-30,negative,-0.25
2017-08-30,neutral,0.0
2017-08-30,negative,-0.6808
2017-08-30,neutral,0.0
2017-08-30,positive,0.4019
2017-08-30,neutral,0.0
2017-08-30,neutral,0.0
2017-08-30,neutral,0.0
2017-08-30,neutral,0.0
2017-08-30,positive,0.3724
2017-08-30,negative,-0.6597
2017-08-30,neutral,0.0
2017-08-30,positive,0.4215
2017-08-30,positive,0.2023
2017-08-30,neutral,0.0
2017-08-30,negative,-0.6249
2017-08-30,neutral,0.0
2017-08-30,positive,0.3612
2017-08-30,positive,0.34
2017-08-30,positive,0.6705
2017-08-30,negative,-0.5574
2017-08-30,neutral,0.0644
2017-08-30,neutral,0.0
2017-08-30,neutral,0.0
2017-08-30,positive,0.296
2017-08-30,negative,-0.7964
2017-08-30,neutral,0.0
2017-08-30,negative,-0.6249
2017-08-30,neutral,-0.0572
2017-08-30,negative,-0.7841
2017-08-30,negative,-0.4215
2017-08-30,positive,0.8272
2017-08-30,positive,0.8934
2017-08-30,negative,-0.7269
2017-08-30,positive,0.6486
2017-08-30,positive,0.7269
2017-08-30,neutral,0.0
2017-08-30,positive,0.4754
2017-08-30,negative,-0.296
2017-08-30,negative,-0.4939
2017-08-30,neutral,-0.1877
2017-08-30,neutral,0.0
2017-08-30,negative,-0.34
2017-08-30,negative,-0.6597
2017-08-30,negative,-0.4588
2017-08-30,neutral,0.0
2017-08-30,positive,0.3134
2017-08-30,neutral,-0.128
2017-08-30,neutral,0.0
2017-08-30,neutral,0.0
2017-08-30,neutral,0.0
2017-08-30,neutral,0.0
2017-08-30,negative,-0.4404
2017-08-30,neutral,0.0
2017-08-30,negative,-0.296
2017-08-30,neutral,0.0
2017-08-30,neutral,0.0
2017-08-30,neutral,0.1531
2017-08-30,neutral,0.0
2017-08-30,positive,0.4479
2017-08-30,neutral,0.0
2017-08-30,positive,0.5423
2017-08-30,positive,0.34
2017-08-30,positive,0.5574
2017-08-30,positive,0.3947
2017-08-30,positive,0.6369
2017-08-30,neutral,0.0
2017-08-30,neutral,0.0
2017-08-30,neutral,0.1779
2017-08-30,positive,0.4588
2017-08-29,negative,-0.6249
2017-08-29,neutral,0.0
2017-08-29,negative,-0.6249
2017-08-29,positive,0.6908
2017-08-29,negative,-0.5423
2017-08-29,positive,0.3182
2017-08-29,negative,-0.5859
2017-08-29,positive,0.7901
2017-08-29,neutral,0.0
2017-08-29,positive,0.4215
2017-08-29,positive,0.357
2017-08-29,positive,0.4939
2017-08-29,neutral,0.0387
2017-08-29,neutral,0.0
2017-08-29,positive,0.7351
2017-08-29,neutral,0.0
2017-08-29,neutral,0.0
2017-08-29,positive,0.3818
2017-08-29,neutral,0.0
2017-08-29,positive,0.34
2017-08-29,negative,-0.2732
2017-08-29,neutral,0.0
2017-08-29,neutral,0.0
2017-08-29,positive,0.2263
2017-08-29,positive,0.34
2017-08-29,positive,0.5037
2017-08-29,neutral,-0.0516
2017-08-29,neutral,0.0
2017-08-29,positive,0.4939
2017-08-29,positive,0.8617
2017-08-29,neutral,0.1531
2017-08-29,neutral,-0.1531
2017-08-29,neutral,0.0
2017-08-29,positive,0.6249
2017-08-29,positive,0.7599
2017-08-29,negative,-0.2716
2017-08-29,positive,0.705
2017-08-29,negative,-0.4019
2017-08-29,neutral,0.0
2017-08-29,neutral,0.0
2017-08-29,negative,-0.6124
2017-08-29,negative,-0.7732
2017-08-29,positive,0.6369
2017-08-29,positive,0.6808
2017-08-29,positive,0.34
2017-08-29,neutral,0.0
2017-08-29,neutral,0.0
2017-08-29,negative,-0.3612
2017-08-29,neutral,0.0
2017-08-29,neutral,0.1027
2017-08-29,neutral,0.0
2017-08-29,neutral,0.0
2017-08-29,neutral,0.0
2017-08-29,neutral,-0.1027
2017-08-29,negative,-0.4019
2017-08-29,positive,0.8722
2017-08-29,negative,-0.5667
2017-08-29,negative,-0.4767
2017-08-29,negative,-0.4215
2017-08-29,negative,-0.3818
2017-08-29,positive,0.3818
2017-08-29,neutral,0.0
2017-08-29,negative,-0.6597
2017-08-29,positive,0.8402
2017-08-29,neutral,-0.1531
2017-08-29,negative,-0.5719
2017-08-29,neutral,0.0
2017-08-29,neutral,0.0
2017-08-29,positive,0.7184
2017-08-29,positive,0.4576
2017-08-29,positive,0.4199
2017-08-29,positive,0.5106
2017-08-29,positive,0.5213
2017-08-29,neutral,0.1531
2017-08-29,negative,-0.5574
2017-08-29,positive,0.4019
2017-08-29,neutral,0.0
2017-08-29,neutral,0.0
2017-08-29,positive,0.4019
2017-08-29,positive,0.7269
2017-08-29,positive,0.5859
2017-08-29,positive,0.4215
2017-08-29,neutral,0.0
2017-08-29,positive,0.2023
2017-08-29,neutral,0.0
2017-08-29,positive,0.8379
2017-08-29,neutral,0.0
2017-08-28,neutral,0.0
2017-08-28,neutral,0.0
2017-08-28,neutral,0.0
2017-08-28,negative,-0.4939
2017-08-28,positive,0.5859
2017-08-28,negative,-0.34
2017-08-28,positive,0.4939
2017-08-28,negative,-0.2023
2017-08-28,positive,0.4019
2017-08-28,neutral,0.0
2017-08-28,negative,-0.3612
2017-08-28,neutral,0.0
2017-08-28,negative,-0.6808
2017-08-28,negative,-0.34
2017-08-28,neutral,0.0
2017-08-28,positive,0.4404
2017-08-28,positive,0.7814
2017-08-28,positive,0.5106
2017-08-28,negative,-0.3412
2017-08-28,negative,-0.3182
2017-08-28,negative,-0.8658
