date,compound
2012-07-11,0.3149963017117071
2012-07-12,0.2873069492681761
2012-07-13,0.2526256846063093
2012-07-14,0.0
2012-07-15,0.0
2012-07-16,0.2543894433124234
2012-07-17,0.2950941162220655
2012-07-18,0.2537733826885581
2012-07-19,0.239709523434731
2012-07-20,0.3046983351493398
2012-07-21,0.0
2012-07-22,0.0
2012-07-23,0.2751894599839926
2012-07-24,0.4152678730554627
2012-07-25,0.0821888148582328
2012-07-26,0.3808621812557837
2012-07-27,0.3924610553327836
2012-07-28,0.0
2012-07-29,0.0
2012-07-30,0.1260931128672234
2012-07-31,0.2636970177673812
2012-08-01,0.2605021759230212
